feature,importance
Patient_ID_PT0011498,2.052414538359752e-07
Patient_ID_PT0013522,2.0521618395328908e-07
Patient_ID_PT0039431,2.0518327274668765e-07
Patient_ID_PT0009332,2.0516891087417106e-07
Patient_ID_PT0023878,2.0516026257092119e-07
Patient_ID_PT0026345,2.0514749683656243e-07
Patient_ID_PT0019329,2.0512143841304262e-07
Patient_ID_PT0002852,2.051078593374247e-07
Patient_ID_PT0023337,2.0510328897614935e-07
Patient_ID_PT0002340,2.0504805471299335e-07
Patient_ID_PT0033298,2.0504425623108885e-07
Patient_ID_PT0039940,2.0502090998553687e-07
Patient_ID_PT0025346,2.049804418531847e-07
Patient_ID_PT0027577,2.049336084554332e-07
Patient_ID_PT0013960,2.0493347528983038e-07
Patient_ID_PT0000366,2.0490547720789577e-07
Patient_ID_PT0018973,2.048895743978616e-07
Patient_ID_PT0013879,2.0486785789451615e-07
Patient_ID_PT0041380,2.0483827049283953e-07
Patient_ID_PT0039965,2.0475372066450725e-07
Patient_ID_PT0027503,2.0472125944950504e-07
Patient_ID_PT0049503,2.0464746948761003e-07
Patient_ID_PT0042240,2.0459730854513346e-07
Patient_ID_PT0009046,2.0459030304243582e-07
Patient_ID_PT0021463,2.0458701273187924e-07
Patient_ID_PT0016531,2.0456083996477087e-07
Patient_ID_PT0032188,2.045426452401435e-07
Patient_ID_PT0040911,2.0453919063897948e-07
Patient_ID_PT0000765,2.0443977444408796e-07
Patient_ID_PT0014219,2.0442165623988698e-07
Patient_ID_PT0037657,2.0442156231894753e-07
Patient_ID_PT0020882,2.0441013778300012e-07
Patient_ID_PT0026052,2.043070802309988e-07
Patient_ID_PT0040792,2.0427956964516077e-07
Patient_ID_PT0039533,2.0425401789530727e-07
Patient_ID_PT0027146,2.0421410872129178e-07
Patient_ID_PT0004943,2.04171405544218e-07
Patient_ID_PT0003538,2.041532366603181e-07
Patient_ID_PT0030022,2.0414164346981048e-07
Patient_ID_PT0009551,2.0410722562363043e-07
Patient_ID_PT0009065,2.0410617500103284e-07
Patient_ID_PT0038927,2.0405086996943e-07
Patient_ID_PT0038667,2.0398728584523614e-07
Patient_ID_PT0005336,2.0397663093037195e-07
Patient_ID_PT0020257,2.0395694122046073e-07
Patient_ID_PT0023881,2.0394495920429233e-07
Patient_ID_PT0038830,2.0391966629782297e-07
Patient_ID_PT0049040,2.0390122792547357e-07
Patient_ID_PT0023056,2.038998048446931e-07
Patient_ID_PT0000825,2.0386830484415902e-07
Patient_ID_PT0033203,2.038031415664885e-07
Patient_ID_PT0041973,2.0379085241440141e-07
Patient_ID_PT0038969,2.037537804115779e-07
Patient_ID_PT0042159,2.0373158713960106e-07
Patient_ID_PT0027351,2.036659583768307e-07
Patient_ID_PT0001676,2.036431041206697e-07
Patient_ID_PT0045618,2.036026451831969e-07
Patient_ID_PT0033480,2.0357367032572113e-07
Patient_ID_PT0007119,2.035494687693576e-07
Patient_ID_PT0018515,2.0352110971873563e-07
Patient_ID_PT0011462,2.0350447940186375e-07
Patient_ID_PT0036236,2.0347709685399058e-07
Patient_ID_PT0038554,2.033564303710269e-07
Patient_ID_PT0040313,2.0334002379455028e-07
Patient_ID_PT0008234,2.03332912166718e-07
Patient_ID_PT0013629,2.0333211235964137e-07
Patient_ID_PT0013689,2.0325163808261836e-07
Patient_ID_PT0006298,2.0323313239614903e-07
Patient_ID_PT0048142,2.0322945492613244e-07
Patient_ID_PT0039520,2.0316630107420944e-07
Patient_ID_PT0046824,2.0314510806473376e-07
Patient_ID_PT0006667,2.0312342793331612e-07
Patient_ID_PT0036312,2.0307320110865794e-07
Patient_ID_PT0047497,2.0299072619270765e-07
Patient_ID_PT0040624,2.0298868623854856e-07
Patient_ID_PT0047112,2.0295890167000478e-07
Patient_ID_PT0031341,2.0295779153878158e-07
Patient_ID_PT0016244,2.029161207846574e-07
Patient_ID_PT0040127,2.0291566256577236e-07
Patient_ID_PT0019325,2.0282655467992358e-07
Patient_ID_PT0032630,2.0281511359402446e-07
Patient_ID_PT0024550,2.0277871488328002e-07
Patient_ID_PT0044371,2.0275378536994297e-07
Patient_ID_PT0011662,2.02741015221883e-07
Patient_ID_PT0046391,2.0269873722693286e-07
Patient_ID_PT0036913,2.0269353147487782e-07
Patient_ID_PT0035359,2.0265546681412715e-07
Patient_ID_PT0040923,2.026521233166028e-07
Patient_ID_PT0017101,2.025845743376833e-07
Patient_ID_PT0039263,2.0255490347216316e-07
Patient_ID_PT0011316,2.025384597630547e-07
Patient_ID_PT0036457,2.0249362345645075e-07
Patient_ID_PT0045471,2.024432907847075e-07
Patient_ID_PT0030642,2.0244172464358176e-07
Patient_ID_PT0046170,2.0240134613791255e-07
Patient_ID_PT0038795,2.0240102086706327e-07
Patient_ID_PT0012078,2.0237053487760854e-07
Patient_ID_PT0028287,2.02333515036802e-07
Patient_ID_PT0024056,2.023299061468326e-07
Patient_ID_PT0012128,2.023272360942609e-07
Patient_ID_PT0009868,2.0231087657202334e-07
Patient_ID_PT0022166,2.0230664750668294e-07
Patient_ID_PT0040892,2.0229975839304806e-07
Patient_ID_PT0016442,2.0229191558221334e-07
Patient_ID_PT0019398,2.0221766482001428e-07
Patient_ID_PT0015386,2.0211204529272054e-07
Patient_ID_PT0038566,2.0209347231410213e-07
Patient_ID_PT0004797,2.020888284964023e-07
Patient_ID_PT0006028,2.0204655760014586e-07
Patient_ID_PT0038893,2.0203575707422107e-07
Patient_ID_PT0014655,2.0195672673312208e-07
Patient_ID_PT0029195,2.0194128193135442e-07
Patient_ID_PT0048373,2.0187974310337362e-07
Patient_ID_PT0000968,2.0186966722332268e-07
Patient_ID_PT0006718,2.0183235850875928e-07
Patient_ID_PT0022757,2.0179805476091688e-07
Patient_ID_PT0041876,2.0155198881986568e-07
Patient_ID_PT0031106,2.0146855126415202e-07
Patient_ID_PT0031584,2.014567329248049e-07
Patient_ID_PT0032844,2.0133512261416635e-07
Patient_ID_PT0014847,2.0132020311059063e-07
Patient_ID_PT0002019,2.0131884972986744e-07
Patient_ID_PT0047833,2.0129633347884932e-07
Patient_ID_PT0010245,2.0125904079483214e-07
Patient_ID_PT0009609,2.0119403720399555e-07
Patient_ID_PT0027149,2.0113507515283e-07
Patient_ID_PT0011697,2.010822112828915e-07
Patient_ID_PT0020381,2.010687909441833e-07
Patient_ID_PT0041189,2.010387717055262e-07
Patient_ID_PT0016981,2.0102054837107056e-07
Patient_ID_PT0010084,2.0101758944171415e-07
Patient_ID_PT0029157,2.0097885457159148e-07
Patient_ID_PT0037317,2.0097055342246666e-07
Patient_ID_PT0007813,2.0092037205420704e-07
Patient_ID_PT0011999,2.0091370319652112e-07
Patient_ID_PT0008809,2.0091180027087627e-07
Patient_ID_PT0027729,2.0087237391130282e-07
Patient_ID_PT0015273,2.0085969588721242e-07
Patient_ID_PT0040032,2.008175048474254e-07
Patient_ID_PT0019108,2.0077702273965508e-07
Patient_ID_PT0047682,2.0075825291658218e-07
Patient_ID_PT0017603,2.0069212973366235e-07
Patient_ID_PT0045293,2.0066981854064417e-07
Patient_ID_PT0026258,2.0064989977010453e-07
Patient_ID_PT0037867,2.006324059784257e-07
Patient_ID_PT0019445,2.0057727824634806e-07
Patient_ID_PT0002050,2.0054536432749875e-07
Patient_ID_PT0031051,2.0042387045749602e-07
Patient_ID_PT0012747,2.004072336030074e-07
Patient_ID_PT0003453,2.0040484916797585e-07
Patient_ID_PT0035123,2.003506091947363e-07
Patient_ID_PT0018414,2.0029152331396152e-07
Patient_ID_PT0040235,2.002913641632415e-07
Patient_ID_PT0016520,2.002640893615963e-07
Patient_ID_PT0003989,2.002497593744996e-07
Patient_ID_PT0028372,2.0021908793184588e-07
Patient_ID_PT0011278,2.0020911112600605e-07
Patient_ID_PT0023051,2.0020228411574102e-07
Patient_ID_PT0038692,2.0019806944415048e-07
Patient_ID_PT0031043,2.0017717374353293e-07
Patient_ID_PT0033012,2.0002988836416674e-07
Patient_ID_PT0024628,1.99990720526294e-07
Patient_ID_PT0047305,1.9998955510575165e-07
Patient_ID_PT0022669,1.9998425013987527e-07
Patient_ID_PT0002156,1.999830881246387e-07
Patient_ID_PT0042041,1.999796537788636e-07
Patient_ID_PT0027765,1.9994125945192605e-07
Patient_ID_PT0014477,1.9983412914797012e-07
Patient_ID_PT0031933,1.997828865147738e-07
Patient_ID_PT0027569,1.9975376233440018e-07
Patient_ID_PT0043412,1.9974080904890303e-07
Patient_ID_PT0041194,1.9969105331094025e-07
Patient_ID_PT0030434,1.996261435025077e-07
Patient_ID_PT0005310,1.9961641709138433e-07
Patient_ID_PT0027832,1.995594720863989e-07
Patient_ID_PT0044379,1.9955347760694953e-07
Patient_ID_PT0005728,1.9951499059818535e-07
Patient_ID_PT0032449,1.9950974233664523e-07
Patient_ID_PT0030906,1.9949901178247683e-07
Patient_ID_PT0030851,1.994227858136188e-07
Patient_ID_PT0006998,1.9940385791432856e-07
Patient_ID_PT0020414,1.9939326299392467e-07
Patient_ID_PT0033929,1.993747968989175e-07
Patient_ID_PT0023621,1.9937456979401032e-07
Patient_ID_PT0003654,1.9932075888185154e-07
Patient_ID_PT0013340,1.9929818077956546e-07
Patient_ID_PT0034607,1.9927920645899776e-07
Patient_ID_PT0023032,1.992748459835957e-07
Patient_ID_PT0035165,1.991695844267782e-07
Patient_ID_PT0006559,1.9914439386352399e-07
Patient_ID_PT0033063,1.9907547417779142e-07
Patient_ID_PT0042195,1.9896225369199558e-07
Patient_ID_PT0002774,1.9892638787993313e-07
Patient_ID_PT0001658,1.9892574287929946e-07
Patient_ID_PT0033979,1.9875862197121543e-07
Patient_ID_PT0013892,1.9875144278261346e-07
Patient_ID_PT0021536,1.9872199543752145e-07
Patient_ID_PT0042930,1.9863165602985113e-07
Patient_ID_PT0033934,1.9860753833855546e-07
Patient_ID_PT0046963,1.985680601019029e-07
Patient_ID_PT0036274,1.9853386040029432e-07
Patient_ID_PT0041186,1.9853256105175347e-07
Patient_ID_PT0030443,1.9852527236110996e-07
Patient_ID_PT0031382,1.985130796779091e-07
Patient_ID_PT0043683,1.985030394713564e-07
Patient_ID_PT0017517,1.9849254998523244e-07
Patient_ID_PT0026547,1.9845624517246327e-07
Patient_ID_PT0002398,1.9841829766107932e-07
Patient_ID_PT0027189,1.984180890209961e-07
Patient_ID_PT0036400,1.9839259321355702e-07
Patient_ID_PT0041655,1.9832253077951856e-07
Patient_ID_PT0049149,1.983201734552488e-07
Patient_ID_PT0003699,1.9827077145034315e-07
Patient_ID_PT0044856,1.982410667123992e-07
Patient_ID_PT0001274,1.981889348924996e-07
Patient_ID_PT0022499,1.9814887332180285e-07
Patient_ID_PT0009262,1.980985250664247e-07
Patient_ID_PT0000368,1.9800113078774908e-07
Patient_ID_PT0036074,1.9797955446254095e-07
Patient_ID_PT0002785,1.9792500167618621e-07
Patient_ID_PT0004554,1.9790341574087978e-07
Patient_ID_PT0023073,1.9789093080150124e-07
Patient_ID_PT0023370,1.9788636043781265e-07
Patient_ID_PT0032941,1.978555419068837e-07
Patient_ID_PT0036973,1.9785111779480724e-07
Patient_ID_PT0019481,1.9781553709773928e-07
Patient_ID_PT0000361,1.9768823112451682e-07
Patient_ID_PT0043793,1.975202954201373e-07
Patient_ID_PT0044438,1.9745085580309437e-07
Patient_ID_PT0029010,1.9742115289232422e-07
Patient_ID_PT0000900,1.9740341940565268e-07
Patient_ID_PT0014541,1.9730970447752655e-07
Patient_ID_PT0022128,1.9727202916041416e-07
Patient_ID_PT0036709,1.9722928927014468e-07
Patient_ID_PT0005075,1.971224501346825e-07
Patient_ID_PT0026898,1.9711924974073572e-07
Patient_ID_PT0008497,1.9709217723232243e-07
Patient_ID_PT0037856,1.9709041958903382e-07
Patient_ID_PT0042281,1.9706320084999463e-07
Patient_ID_PT0002525,1.9699725223771388e-07
Patient_ID_PT0039626,1.9690892434554783e-07
Patient_ID_PT0049267,1.9690337944562798e-07
Patient_ID_PT0023776,1.9685765948191782e-07
Patient_ID_PT0042392,1.9684579890274106e-07
Patient_ID_PT0020764,1.9683617852477832e-07
Patient_ID_PT0039116,1.968243037294202e-07
Patient_ID_PT0001109,1.9680098056684458e-07
Patient_ID_PT0048254,1.9679290179220264e-07
Patient_ID_PT0023145,1.967889493533512e-07
Patient_ID_PT0035881,1.9676216949302636e-07
Patient_ID_PT0000874,1.9676168172690483e-07
Patient_ID_PT0016791,1.9674895875047277e-07
Patient_ID_PT0028656,1.9669737391506855e-07
Patient_ID_PT0041499,1.9662954802818784e-07
Patient_ID_PT0045411,1.9660389750689615e-07
Patient_ID_PT0005423,1.965522153525116e-07
Patient_ID_PT0002128,1.9652741761999617e-07
Patient_ID_PT0037863,1.9645047201775027e-07
Patient_ID_PT0020497,1.96445054297892e-07
Patient_ID_PT0019534,1.964279806246501e-07
Patient_ID_PT0026928,1.9641466910066165e-07
Patient_ID_PT0046723,1.9641116207926985e-07
Patient_ID_PT0013296,1.9638812204820906e-07
Patient_ID_PT0011985,1.9634140082064736e-07
Patient_ID_PT0040993,1.963197957547683e-07
Patient_ID_PT0012258,1.9621792034670302e-07
Patient_ID_PT0003625,1.961940926064779e-07
Patient_ID_PT0034863,1.9617671309609797e-07
Patient_ID_PT0013073,1.9617643246972845e-07
Patient_ID_PT0030847,1.961130964686803e-07
Patient_ID_PT0002413,1.960661864413607e-07
Patient_ID_PT0016767,1.9606212773998843e-07
Patient_ID_PT0030716,1.9606112654752144e-07
Patient_ID_PT0030047,1.960590793653648e-07
Patient_ID_PT0026850,1.9605725132706137e-07
Patient_ID_PT0016464,1.9601047874348813e-07
Patient_ID_PT0017622,1.9599181440419545e-07
Patient_ID_PT0047492,1.9577343617510972e-07
Patient_ID_PT0023852,1.9567185555561866e-07
Patient_ID_PT0004974,1.956605806397706e-07
Patient_ID_PT0015007,1.9559474054711392e-07
Patient_ID_PT0001241,1.9556728588096577e-07
Patient_ID_PT0029401,1.955312699130469e-07
Patient_ID_PT0027701,1.9547092316403018e-07
Patient_ID_PT0010581,1.9546139500796522e-07
Patient_ID_PT0044968,1.9538912343556247e-07
Patient_ID_PT0035078,1.9538909507849394e-07
Patient_ID_PT0049728,1.9537218311945778e-07
Patient_ID_PT0027424,1.95262381250573e-07
Patient_ID_PT0040707,1.952446047122795e-07
Patient_ID_PT0016447,1.9517346564619783e-07
Patient_ID_PT0000520,1.9514291016071921e-07
Patient_ID_PT0021713,1.9512032901104133e-07
Patient_ID_PT0011263,1.9511332902124556e-07
Patient_ID_PT0002136,1.9510002415143925e-07
Patient_ID_PT0043640,1.9508534256718464e-07
Patient_ID_PT0009825,1.95083268928672e-07
Patient_ID_PT0036113,1.9508039860000543e-07
Patient_ID_PT0005648,1.9507980665683899e-07
Patient_ID_PT0040632,1.9506669484028962e-07
Patient_ID_PT0035255,1.9503518693056573e-07
Patient_ID_PT0008524,1.9482758125813746e-07
Patient_ID_PT0010912,1.948065222493484e-07
Patient_ID_PT0024862,1.9477867370011477e-07
Patient_ID_PT0044464,1.9476161999528875e-07
Patient_ID_PT0025741,1.9474301450122808e-07
Patient_ID_PT0003649,1.9473956352213844e-07
Patient_ID_PT0021157,1.9472126019399633e-07
Patient_ID_PT0001773,1.9467261114852898e-07
Patient_ID_PT0036154,1.9463583762496694e-07
Patient_ID_PT0001827,1.9451576594821282e-07
Patient_ID_PT0029649,1.944857730997578e-07
Patient_ID_PT0048227,1.9446630051515783e-07
Patient_ID_PT0005882,1.9443976414993002e-07
Patient_ID_PT0041329,1.943989393450925e-07
Patient_ID_PT0009484,1.9434737518676245e-07
Patient_ID_PT0024959,1.9434346756919794e-07
Patient_ID_PT0039638,1.943399505263921e-07
Patient_ID_PT0015218,1.9433936139386713e-07
Patient_ID_PT0020105,1.942116460497395e-07
Patient_ID_PT0038427,1.9421027518753813e-07
Patient_ID_PT0027003,1.9417232925419337e-07
Patient_ID_PT0021324,1.9415932979973954e-07
Patient_ID_PT0005620,1.9414638900506166e-07
Patient_ID_PT0035789,1.9413485818811315e-07
Patient_ID_PT0012272,1.9412006479064264e-07
Patient_ID_PT0043708,1.9411289558575746e-07
Patient_ID_PT0024951,1.9407282481762544e-07
Patient_ID_PT0015363,1.9405763577686514e-07
Patient_ID_PT0025321,1.9401488571316107e-07
Patient_ID_PT0047867,1.9401247324940022e-07
Patient_ID_PT0024303,1.9393341362015354e-07
Patient_ID_PT0006823,1.9391236492563035e-07
Patient_ID_PT0003681,1.9390365967182828e-07
Patient_ID_PT0047923,1.9385247201419376e-07
Patient_ID_PT0015164,1.938286474198816e-07
Patient_ID_PT0004687,1.938242525194034e-07
Patient_ID_PT0011430,1.9375988487183268e-07
Patient_ID_PT0020943,1.9372897720130235e-07
Patient_ID_PT0033584,1.9371940750749723e-07
Patient_ID_PT0019689,1.9370209362527754e-07
Patient_ID_PT0032060,1.9364664629022954e-07
Patient_ID_PT0009941,1.936362058232446e-07
Patient_ID_PT0043700,1.9346778466293455e-07
Patient_ID_PT0003500,1.9343770807507752e-07
Patient_ID_PT0008018,1.934146481235389e-07
Patient_ID_PT0008862,1.9340886929778416e-07
Patient_ID_PT0009411,1.934053599424934e-07
Patient_ID_PT0016963,1.93333927414311e-07
Patient_ID_PT0027968,1.9332246081375386e-07
Patient_ID_PT0008539,1.9331653888829145e-07
Patient_ID_PT0027264,1.933137176524453e-07
Patient_ID_PT0010468,1.9327295102712562e-07
Patient_ID_PT0033163,1.9324174814202465e-07
Patient_ID_PT0044542,1.9323916747412963e-07
Patient_ID_PT0015148,1.9321958671015164e-07
Patient_ID_PT0034461,1.9320245422531713e-07
Patient_ID_PT0008319,1.9319032469080932e-07
Patient_ID_PT0007867,1.931463917243213e-07
Patient_ID_PT0008173,1.9306250201147114e-07
Patient_ID_PT0031507,1.9305938630634511e-07
Patient_ID_PT0036046,1.9300675323495903e-07
Patient_ID_PT0003921,1.930049683398184e-07
Patient_ID_PT0012964,1.929814822509296e-07
Patient_ID_PT0025592,1.9292699170260751e-07
Patient_ID_PT0047827,1.9292054150467754e-07
Patient_ID_PT0035463,1.929155633183784e-07
Patient_ID_PT0046379,1.9290025931551702e-07
Patient_ID_PT0039778,1.928715781591913e-07
Patient_ID_PT0042804,1.9284870050237043e-07
Patient_ID_PT0027903,1.9275516877935574e-07
Patient_ID_PT0042671,1.927400277299793e-07
Patient_ID_PT0020890,1.9260325175197092e-07
Patient_ID_PT0036255,1.9259908069096465e-07
Patient_ID_PT0018395,1.925516505476542e-07
Patient_ID_PT0011791,1.924816712033901e-07
Patient_ID_PT0039752,1.9238381610355637e-07
Patient_ID_PT0015228,1.923592321770204e-07
Patient_ID_PT0004748,1.9227819558479715e-07
Patient_ID_PT0043826,1.9227317696983903e-07
Patient_ID_PT0033804,1.922712603639904e-07
Patient_ID_PT0007123,1.9226379609140542e-07
Patient_ID_PT0019705,1.9217959358939204e-07
Patient_ID_PT0029523,1.921786381460002e-07
Patient_ID_PT0047131,1.9209615001572553e-07
Patient_ID_PT0004951,1.9207295534105604e-07
Patient_ID_PT0012844,1.9207169622804412e-07
Patient_ID_PT0047971,1.9205386983314675e-07
Patient_ID_PT0009948,1.920419793717974e-07
Patient_ID_PT0014661,1.9203479038333317e-07
Patient_ID_PT0006898,1.9203074817646938e-07
Patient_ID_PT0049185,1.9199086674018012e-07
Patient_ID_PT0039057,1.9198444872782695e-07
Patient_ID_PT0001472,1.9195236178601742e-07
Patient_ID_PT0005484,1.9194504006624838e-07
Patient_ID_PT0043797,1.9193498335456876e-07
Patient_ID_PT0049989,1.918181880227201e-07
Patient_ID_PT0037812,1.917907497110431e-07
Patient_ID_PT0016985,1.917427001829504e-07
Patient_ID_PT0024630,1.917337008358395e-07
Patient_ID_PT0008015,1.9173130207095722e-07
Patient_ID_PT0025143,1.9169919718126233e-07
Patient_ID_PT0022210,1.9164119064444698e-07
Patient_ID_PT0035277,1.9149161686534693e-07
Patient_ID_PT0014627,1.9149000929994327e-07
Patient_ID_PT0041542,1.9148919050453917e-07
Patient_ID_PT0034532,1.9147400048827859e-07
Patient_ID_PT0042207,1.9144296117082467e-07
Patient_ID_PT0028137,1.914019092733748e-07
Patient_ID_PT0027018,1.9136725710660693e-07
Patient_ID_PT0033221,1.912868338052742e-07
Patient_ID_PT0035941,1.9127873694422833e-07
Patient_ID_PT0042265,1.912695184082982e-07
Patient_ID_PT0028023,1.9125113060092598e-07
Patient_ID_PT0008456,1.9124039092206235e-07
Patient_ID_PT0026117,1.912199374420804e-07
Patient_ID_PT0029460,1.9120574139904748e-07
Patient_ID_PT0010395,1.9119774004568517e-07
Patient_ID_PT0010472,1.9114603040761172e-07
Patient_ID_PT0005550,1.9111655539004594e-07
Patient_ID_PT0030499,1.9104395590537911e-07
Patient_ID_PT0003805,1.910414155096874e-07
Patient_ID_PT0007641,1.910388497991486e-07
Patient_ID_PT0013390,1.909834526780408e-07
Patient_ID_PT0045376,1.9094139773540552e-07
Patient_ID_PT0010423,1.9089760326452093e-07
Patient_ID_PT0020761,1.9089740126413726e-07
Patient_ID_PT0026617,1.908239217743066e-07
Patient_ID_PT0041725,1.908079450548865e-07
Patient_ID_PT0041226,1.9073345481066916e-07
Patient_ID_PT0024058,1.907331327152422e-07
Patient_ID_PT0002466,1.906970528624238e-07
Patient_ID_PT0017734,1.9068807386227035e-07
Patient_ID_PT0011658,1.906042898877166e-07
Patient_ID_PT0037322,1.9055518846289556e-07
Patient_ID_PT0033622,1.9055204693027303e-07
Patient_ID_PT0045900,1.9052942059746397e-07
Patient_ID_PT0006790,1.9050990937466776e-07
Patient_ID_PT0036624,1.904874268387412e-07
Patient_ID_PT0004316,1.9044443293553552e-07
Patient_ID_PT0002016,1.904192633700043e-07
Patient_ID_PT0001531,1.9033282731700155e-07
Patient_ID_PT0032972,1.9032543601389076e-07
Patient_ID_PT0013090,1.9032140224531554e-07
Patient_ID_PT0029100,1.9031709793053912e-07
Patient_ID_PT0011970,1.9025640782549383e-07
Patient_ID_PT0025369,1.9025149651219622e-07
Patient_ID_PT0024549,1.902018326516923e-07
Patient_ID_PT0024689,1.901787572237604e-07
Patient_ID_PT0042932,1.9015154994541649e-07
Patient_ID_PT0018484,1.901158589817821e-07
Patient_ID_PT0033441,1.899618008457016e-07
Patient_ID_PT0034662,1.8994196956824684e-07
Patient_ID_PT0027299,1.8991654062982288e-07
Patient_ID_PT0033998,1.898570649880026e-07
Patient_ID_PT0021121,1.8985196976272428e-07
Patient_ID_PT0000880,1.8984861032344547e-07
Patient_ID_PT0029440,1.8984456735899692e-07
Patient_ID_PT0003898,1.8979598352646894e-07
Patient_ID_PT0027646,1.8978197037745394e-07
Patient_ID_PT0047726,1.8972834394177926e-07
Patient_ID_PT0024199,1.8972283892044292e-07
Patient_ID_PT0004727,1.8965695607808168e-07
Patient_ID_PT0008707,1.8965447810058042e-07
Patient_ID_PT0029124,1.8962950322549797e-07
